Fiscal_Year,Location,S1: Label a: FY14 Revised Base ,S1: Label b: FSF & TL 09 C4E CTT ,S1: Label c: FSF Over Formula,S2: Label d: FSF Preliminary,S2: Label a: FY14 Revised Base,S2: Label f: Register Change,S2: Label g: Teacher Salary Growth,S2: Label h: New School Foundation,S3: Label i: FY14 FSF at 100%,S3: Foundation  ,S3: Label d - Foundation,S3: Label i - Foundation,S3: Label j: FSF Final%,S4: Label d: FY14 FSF Initial,S4: AC Name: FSF (HS),S4: AC Name: TL09 C4E CTT (HS),S4: AC Name: Funds Over Formula,S5: TL SE Transitional Funding,As_Of_Date
2015,X066,4381424.00,3803206.00,578218.00,4356802.68,4381424.00,-24621.32,0.00,0.00,3778584.50,225000.00,4131802.68,3553584.50,1.1627,4356803.00,3706847.00,71738.00,578218.00,35621.00,05/29/2014
2015,X067,3416730.00,3416730.00,0.00,3326881.44,3416730.00,-89848.56,0.00,0.00,3872452.03,225000.00,3101881.44,3647452.03,0.8504,3326882.00,3326882.00,0.00,0.00,0.00,05/29/2014
2015,X068,3717496.00,3717496.00,0.00,3681778.39,3717496.00,-35717.61,0.00,0.00,4122249.43,225000.00,3456778.39,3897249.43,0.887,3681779.00,3681779.00,0.00,0.00,0.00,05/29/2014
2015,X069,2872263.00,2872263.00,0.00,2870133.99,2872263.00,-2129.01,0.00,0.00,3364299.52,225000.00,2645133.99,3139299.52,0.8426,2870134.00,2870134.00,0.00,0.00,12441.00,05/29/2014
2015,X070,6632736.00,6632736.00,0.00,6457095.13,6632736.00,-175640.87,0.00,0.00,7849740.90,225000.00,6232095.13,7624740.90,0.8174,6457095.00,6385357.00,71738.00,0.00,0.00,05/29/2014
2015,X071,9343705.00,9343705.00,0.00,9155291.76,9343705.00,-188413.24,0.00,0.00,9672701.04,225000.00,8930291.76,9447701.04,0.9452,9155291.00,8990293.00,164998.00,0.00,0.00,05/29/2014
2015,X072,4207120.00,4207120.00,0.00,4064428.69,4207120.00,-142691.31,0.00,0.00,4763061.90,225000.00,3839428.69,4538061.90,0.8461,4064428.00,4057254.00,7174.00,0.00,0.00,05/29/2014
2015,X073,4005726.00,4005726.00,0.00,3892436.62,4005726.00,-113289.38,0.00,0.00,4710674.25,225000.00,3667436.62,4485674.25,0.8176,3892437.00,3892437.00,0.00,0.00,24618.00,05/29/2014
2015,X075,2857613.00,2857613.00,0.00,2995378.33,2857613.00,137765.33,0.00,0.00,3445591.31,225000.00,2770378.33,3220591.31,0.8602,2995378.00,2794511.00,200867.00,0.00,0.00,05/29/2014
2015,X076,5246729.00,5246729.00,0.00,5131543.28,5246729.00,-115185.72,0.00,0.00,5772597.33,225000.00,4906543.28,5547597.33,0.8844,5131544.00,5131544.00,0.00,0.00,0.00,05/29/2014
2015,X078,3887660.00,3887660.00,0.00,3892619.46,3887660.00,4959.46,0.00,0.00,4564677.04,225000.00,3667619.46,4339677.04,0.8451,3892619.00,3820881.00,71738.00,0.00,0.00,05/29/2014
2015,X080,3968806.00,3968806.00,0.00,3805226.94,3968806.00,-163579.06,0.00,0.00,4645033.68,225000.00,3580226.94,4420033.68,0.81,3805227.00,3755010.00,50217.00,0.00,15862.00,05/29/2014
2015,X081,3446011.00,3446011.00,0.00,3463075.32,3446011.00,17064.32,0.00,0.00,3685556.92,225000.00,3238075.32,3460556.92,0.9357,3463075.00,3405684.00,57391.00,0.00,0.00,05/29/2014
2015,X083,8637739.00,8637739.00,0.00,8593258.70,8637739.00,-44480.30,0.00,0.00,9417290.00,225000.00,8368258.70,9192290.00,0.9104,8593259.00,8593259.00,0.00,0.00,0.00,05/29/2014
2015,X085,6316953.00,6316953.00,0.00,6093233.83,6316953.00,-223719.17,0.00,0.00,6338207.98,225000.00,5868233.83,6113207.98,0.9599,6093233.00,6093233.00,0.00,0.00,0.00,05/29/2014
2015,X086,7842903.00,7842903.00,0.00,7622600.36,7842903.00,-220302.64,0.00,0.00,9087125.52,225000.00,7397600.36,8862125.52,0.8347,7622600.00,7536514.00,86086.00,0.00,127116.00,05/29/2014
2015,X087,3172116.00,3172116.00,0.00,3207023.06,3172116.00,34907.06,0.00,0.00,3575999.62,225000.00,2982023.06,3350999.62,0.8899,3207023.00,3149632.00,57391.00,0.00,17319.00,05/29/2014
2015,X088,1261268.00,1261268.00,0.00,1287293.36,1261268.00,26025.36,0.00,0.00,1434841.76,225000.00,1062293.36,1209841.76,0.878,1287293.00,1287293.00,0.00,0.00,0.00,05/29/2014
2015,X089,7302163.00,7302163.00,0.00,7471840.55,7302163.00,169677.55,0.00,0.00,8541874.21,225000.00,7246840.55,8316874.21,0.8713,7471840.00,7400102.00,71738.00,0.00,0.00,05/29/2014
2015,X091,3857115.00,3857115.00,0.00,3735899.45,3857115.00,-121215.55,0.00,0.00,4451984.73,225000.00,3510899.45,4226984.73,0.8306,3735900.00,3721552.00,14348.00,0.00,0.00,05/29/2014
2015,X092,2725929.00,2725929.00,0.00,2594462.27,2725929.00,-131466.73,0.00,0.00,2923264.74,225000.00,2369462.27,2698264.74,0.8781,2594462.00,2501202.00,93260.00,0.00,30370.00,05/29/2014
2015,X093,2296417.00,2114260.00,182157.00,2526033.15,2296417.00,229616.15,0.00,0.00,2343875.51,225000.00,2301033.15,2118875.51,1.086,2526034.00,2200401.00,143476.00,182157.00,70340.00,05/29/2014
2015,X094,6608436.00,6608436.00,0.00,6671188.62,6608436.00,62752.62,0.00,0.00,7738071.36,225000.00,6446188.62,7513071.36,0.858,6671188.00,6599450.00,71738.00,0.00,0.00,05/29/2014
2015,X095,6759925.00,6759925.00,0.00,6973801.13,6759925.00,213876.13,0.00,0.00,7938190.57,225000.00,6748801.13,7713190.57,0.875,6973801.00,6830325.00,143476.00,0.00,0.00,05/29/2014
2015,X096,4963239.00,4963239.00,0.00,4752449.14,4963239.00,-210789.86,0.00,0.00,5457236.93,225000.00,4527449.14,5232236.93,0.8653,4752450.00,4680712.00,71738.00,0.00,17270.00,05/29/2014
2015,X097,3604420.00,3604420.00,0.00,3458201.59,3604420.00,-146218.41,0.00,0.00,3885634.73,225000.00,3233201.59,3660634.73,0.8832,3458202.00,3386464.00,71738.00,0.00,16235.00,05/29/2014
2015,X098,2351753.00,2351753.00,0.00,1973840.67,2351753.00,-377912.33,0.00,0.00,2235125.36,225000.00,1748840.67,2010125.36,0.87,1973841.00,1866234.00,107607.00,0.00,83871.00,05/29/2014
2015,X100,3197632.00,3197632.00,0.00,3148746.72,3197632.00,-48885.28,0.00,0.00,3569877.25,225000.00,2923746.72,3344877.25,0.8741,3148747.00,3077009.00,71738.00,0.00,0.00,05/29/2014
2015,X101,2774727.00,2774727.00,0.00,3016895.04,2774727.00,242168.04,0.00,0.00,3105959.84,225000.00,2791895.04,2880959.84,0.9691,3016895.00,3016895.00,0.00,0.00,0.00,05/29/2014
2015,X103,5398215.00,5398215.00,0.00,5611928.55,5398215.00,213713.55,0.00,0.00,6742560.89,225000.00,5386928.55,6517560.89,0.8265,5611929.00,5611929.00,0.00,0.00,0.00,05/29/2014
2015,X105,7135293.00,7135293.00,0.00,6772611.38,7135293.00,-362681.62,0.00,0.00,8119332.96,225000.00,6547611.38,7894332.96,0.8294,6772612.00,6772612.00,0.00,0.00,0.00,05/29/2014
2015,X106,5672216.00,5672216.00,0.00,5623535.96,5672216.00,-48680.04,0.00,0.00,6399513.95,225000.00,5398535.96,6174513.95,0.8743,5623536.00,5480060.00,143476.00,0.00,43541.00,05/29/2014
2015,X107,2824806.00,2824806.00,0.00,2690431.98,2824806.00,-134374.02,0.00,0.00,2996669.74,225000.00,2465431.98,2771669.74,0.8895,2690432.00,2690432.00,0.00,0.00,0.00,05/29/2014
2015,X108,3150835.00,3150835.00,0.00,3128391.29,3150835.00,-22443.71,0.00,0.00,3227198.06,225000.00,2903391.29,3002198.06,0.9671,3128391.00,3128391.00,0.00,0.00,0.00,05/29/2014
2015,X109,4035942.00,4035942.00,0.00,4154253.73,4035942.00,118311.73,0.00,0.00,5035535.09,225000.00,3929253.73,4810535.09,0.8168,4154253.00,4025124.00,129129.00,0.00,3978.00,05/29/2014
2015,X110,2552918.00,2552918.00,0.00,2680312.73,2552918.00,127394.73,0.00,0.00,2763281.35,225000.00,2455312.73,2538281.35,0.9673,2680312.00,2680312.00,0.00,0.00,0.00,05/29/2014
2015,X111,4102049.00,4102049.00,0.00,4195053.93,4102049.00,93004.93,0.00,0.00,4231569.52,225000.00,3970053.93,4006569.52,0.9909,4195054.00,4144837.00,50217.00,0.00,0.00,05/29/2014
2015,X112,2183788.00,2183788.00,0.00,2152467.82,2183788.00,-31320.18,0.00,0.00,2516421.88,225000.00,1927467.82,2291421.88,0.8412,2152468.00,2152468.00,0.00,0.00,0.00,05/29/2014
2015,X114,4717394.00,4717394.00,0.00,4653437.43,4717394.00,-63956.57,0.00,0.00,5354217.37,225000.00,4428437.43,5129217.37,0.8634,4653437.00,4653437.00,0.00,0.00,17071.00,05/29/2014
2015,X117,4086404.00,4086404.00,0.00,3980013.09,4086404.00,-106390.91,0.00,0.00,4860818.58,225000.00,3755013.09,4635818.58,0.81,3980013.00,3980013.00,0.00,0.00,37053.00,05/29/2014
2015,X118,6197211.00,6197211.00,0.00,6295632.15,6197211.00,98421.15,0.00,0.00,7632826.91,225000.00,6070632.15,7407826.91,0.8195,6295632.00,6195199.00,100433.00,0.00,4019.00,05/29/2014
2015,X119,4889124.00,4889124.00,0.00,4919586.34,4889124.00,30462.34,0.00,0.00,5642388.27,225000.00,4694586.34,5417388.27,0.8666,4919586.00,4919586.00,0.00,0.00,0.00,05/29/2014
2015,X121,4503253.00,4503253.00,0.00,4370571.04,4503253.00,-132681.96,0.00,0.00,4813964.60,225000.00,4145571.04,4588964.60,0.9034,4370571.00,4370571.00,0.00,0.00,0.00,05/29/2014
2015,X123,2966622.00,2966622.00,0.00,2874231.99,2966622.00,-92390.01,0.00,0.00,3495657.15,225000.00,2649231.99,3270657.15,0.81,2874232.00,2852711.00,21521.00,0.00,0.00,05/29/2014
2015,X125,2731214.00,2731214.00,0.00,2565669.10,2731214.00,-165544.90,0.00,0.00,3114715.20,225000.00,2340669.10,2889715.20,0.81,2565669.00,2529800.00,35869.00,0.00,76260.00,05/29/2014
2015,X126,3526430.00,3526430.00,0.00,3521613.79,3526430.00,-4816.21,0.00,0.00,4060975.55,225000.00,3296613.79,3835975.55,0.8594,3521614.00,3385312.00,136302.00,0.00,0.00,05/29/2014
2015,X127,3857561.00,3857561.00,0.00,3872370.65,3857561.00,14809.65,0.00,0.00,4727926.74,225000.00,3647370.65,4502926.74,0.81,3872371.00,3858023.00,14348.00,0.00,7955.00,05/29/2014
2015,X128,1925008.00,1925008.00,0.00,1984412.52,1925008.00,59404.52,0.00,0.00,2353558.14,225000.00,1759412.52,2128558.14,0.8266,1984412.00,1984412.00,0.00,0.00,0.00,05/29/2014
2015,X129,3268283.00,3268283.00,0.00,3313170.04,3268283.00,44887.04,0.00,0.00,4013960.23,225000.00,3088170.04,3788960.23,0.815,3313170.00,3313170.00,0.00,0.00,0.00,05/29/2014
2015,X130,2624926.00,2624926.00,0.00,2603662.19,2624926.00,-21263.81,0.00,0.00,3142989.44,225000.00,2378662.19,2917989.44,0.8152,2603662.00,2603662.00,0.00,0.00,27670.00,05/29/2014
2015,X131,4046014.00,4046014.00,0.00,3689182.37,4046014.00,-356831.63,0.00,0.00,4501768.41,225000.00,3464182.37,4276768.41,0.81,3689183.00,3631792.00,57391.00,0.00,11957.00,05/29/2014
2015,X132,3204452.00,3204452.00,0.00,2994078.33,3204452.00,-210373.67,0.00,0.00,3035030.68,225000.00,2769078.33,2810030.68,0.9854,2994078.00,2864949.00,129129.00,0.00,49362.00,05/29/2014
2015,X134,3225510.00,3225510.00,0.00,3174959.81,3225510.00,-50550.19,0.00,0.00,3754850.24,225000.00,2949959.81,3529850.24,0.8357,3174960.00,3131917.00,43043.00,0.00,4152.00,05/29/2014
2015,X138,3892570.00,3892570.00,0.00,3542068.84,3892570.00,-350501.16,0.00,0.00,4200256.96,225000.00,3317068.84,3975256.96,0.8344,3542069.00,3470331.00,71738.00,0.00,8304.00,05/29/2014
2015,X140,3119198.00,3119198.00,0.00,3074198.33,3119198.00,-44999.67,0.00,0.00,3494925.89,225000.00,2849198.33,3269925.89,0.8713,3074199.00,3031156.00,43043.00,0.00,0.00,05/29/2014
2015,X141,7428361.00,7428361.00,0.00,7603075.11,7428361.00,174714.11,0.00,0.00,7966687.99,225000.00,7378075.11,7741687.99,0.953,7603076.00,7495469.00,107607.00,0.00,0.00,05/29/2014
2015,X142,1224039.00,1224039.00,0.00,797400.18,1224039.00,-426638.82,0.00,0.00,931666.47,225000.00,572400.18,706666.47,0.81,797400.00,797400.00,0.00,0.00,0.00,05/29/2014
2015,X144,4022430.00,4022430.00,0.00,3287827.50,4022430.00,-734602.50,0.00,0.00,4006268.66,225000.00,3062827.50,3781268.66,0.81,3287828.00,3259133.00,28695.00,0.00,119702.00,05/29/2014
2015,X145,2717762.00,2717762.00,0.00,2350771.24,2717762.00,-366990.76,0.00,0.00,2849408.61,225000.00,2125771.24,2624408.61,0.81,2350772.00,2343598.00,7174.00,0.00,26428.00,05/29/2014
2015,X146,2259474.00,2259474.00,0.00,2206589.38,2259474.00,-52884.62,0.00,0.00,2491651.01,225000.00,1981589.38,2266651.01,0.8742,2206590.00,2206590.00,0.00,0.00,0.00,05/29/2014
2015,X150,4477700.00,4477700.00,0.00,4327997.76,4477700.00,-149702.24,0.00,0.00,5186310.68,225000.00,4102997.76,4961310.68,0.827,4327998.00,4284955.00,43043.00,0.00,77385.00,05/29/2014
2015,X151,1937162.00,1937162.00,0.00,1977696.94,1937162.00,40534.94,0.00,0.00,2369531.50,225000.00,1752696.94,2144531.50,0.8173,1977697.00,1977697.00,0.00,0.00,0.00,05/29/2014
2015,X152,4789126.00,4789126.00,0.00,4672428.66,4789126.00,-116697.34,0.00,0.00,5382208.59,225000.00,4447428.66,5157208.59,0.8624,4672429.00,4579169.00,93260.00,0.00,0.00,05/29/2014
2015,X153,3867045.00,3732814.00,134231.00,4004917.89,3867045.00,137872.89,0.00,0.00,3870687.04,225000.00,3779917.89,3645687.04,1.0368,4004918.00,3870687.00,0.00,134231.00,65316.00,05/29/2014
2015,X154,2226172.00,2226172.00,0.00,1979006.10,2226172.00,-247165.90,0.00,0.00,2390438.84,225000.00,1754006.10,2165438.84,0.81,1979006.00,1979006.00,0.00,0.00,13410.00,05/29/2014
2015,X157,3535248.00,3535248.00,0.00,3513550.70,3535248.00,-21697.30,0.00,0.00,3697230.41,225000.00,3288550.70,3472230.41,0.9471,3513550.00,3506376.00,7174.00,0.00,47120.00,05/29/2014
2015,X159,1302254.00,1302254.00,0.00,1186776.46,1302254.00,-115477.54,0.00,0.00,1358357.83,225000.00,961776.46,1133357.83,0.8486,1186776.00,1186776.00,0.00,0.00,0.00,05/29/2014
2015,X160,2868299.00,2316869.00,551430.00,2613890.91,2868299.00,-254408.09,0.00,0.00,2062460.59,225000.00,2388890.91,1837460.59,1.3001,2613891.00,2062461.00,0.00,551430.00,5024.00,05/29/2014
2015,X161,3161219.00,3161219.00,0.00,2978187.94,3161219.00,-183031.06,0.00,0.00,3058668.16,225000.00,2753187.94,2833668.16,0.9716,2978188.00,2978188.00,0.00,0.00,111850.00,05/29/2014
2015,X162,2654414.00,2654414.00,0.00,2486160.31,2654414.00,-168253.69,0.00,0.00,3016556.68,225000.00,2261160.31,2791556.68,0.81,2486161.00,2471813.00,14348.00,0.00,38567.00,05/29/2014
2015,X163,3064994.00,3064994.00,0.00,2948562.33,3064994.00,-116431.67,0.00,0.00,3587422.88,225000.00,2723562.33,3362422.88,0.81,2948562.00,2948562.00,0.00,0.00,0.00,05/29/2014
2015,X169,2075441.00,2075441.00,0.00,2201108.19,2075441.00,125667.19,0.00,0.00,2330426.36,225000.00,1976108.19,2105426.36,0.9386,2201109.00,2201109.00,0.00,0.00,0.00,05/29/2014
2015,X170,1611500.00,1611500.00,0.00,1648411.99,1611500.00,36911.99,0.00,0.00,1857502.56,225000.00,1423411.99,1632502.56,0.8719,1648412.00,1576674.00,71738.00,0.00,0.00,05/29/2014
2015,X175,2045627.00,1768451.00,277176.00,1982538.32,2045627.00,-63088.68,0.00,0.00,1705362.02,225000.00,1757538.32,1480362.02,1.1872,1982538.00,1705362.00,0.00,277176.00,23286.00,05/29/2014
2015,X178,3061754.00,2835963.00,225791.00,3170920.96,3061754.00,109166.96,0.00,0.00,2945129.11,225000.00,2945920.96,2720129.11,1.083,3170921.00,2880566.00,64564.00,225791.00,31075.00,05/29/2014
2015,X179,2085916.00,2085916.00,0.00,2081156.65,2085916.00,-4759.35,0.00,0.00,2354410.54,225000.00,1856156.65,2129410.54,0.8717,2081156.00,2009418.00,71738.00,0.00,0.00,05/29/2014
2015,X180,5230815.00,5124136.00,106679.00,5342463.80,5230815.00,111648.80,0.00,0.00,5235785.20,225000.00,5117463.80,5010785.20,1.0213,5342464.00,5128178.00,107607.00,106679.00,35170.00,05/29/2014
2015,X181,4987324.00,4987324.00,0.00,5259004.40,4987324.00,271680.40,0.00,0.00,5752367.66,225000.00,5034004.40,5527367.66,0.9107,5259004.00,5259004.00,0.00,0.00,0.00,05/29/2014
2015,X182,4363108.00,4363108.00,0.00,4423167.77,4363108.00,60059.77,0.00,0.00,5195036.47,225000.00,4198167.77,4970036.47,0.8447,4423168.00,4423168.00,0.00,0.00,0.00,05/29/2014
2015,X189,1865605.00,1865605.00,0.00,1896149.81,1865605.00,30544.81,0.00,0.00,2153819.05,225000.00,1671149.81,1928819.05,0.8664,1896149.00,1874628.00,21521.00,0.00,0.00,05/29/2014
2015,X190,1557501.00,1557501.00,0.00,1539363.96,1557501.00,-18137.04,0.00,0.00,1842377.93,225000.00,1314363.96,1617377.93,0.8127,1539364.00,1539364.00,0.00,0.00,103658.00,05/29/2014
2015,X194,6485954.00,6485954.00,0.00,6374635.23,6485954.00,-111318.77,0.00,0.00,7817141.96,225000.00,6149635.23,7592141.96,0.81,6374635.00,6353114.00,21521.00,0.00,0.00,05/29/2014
2015,X195,5088896.00,5088896.00,0.00,5348614.98,5088896.00,259718.98,0.00,0.00,5709853.59,225000.00,5123614.98,5484853.59,0.9341,5348615.00,5291224.00,57391.00,0.00,4591.00,05/29/2014
2015,X196,4628771.00,4628771.00,0.00,4825362.88,4628771.00,196591.88,0.00,0.00,5426836.29,225000.00,4600362.88,5201836.29,0.8844,4825363.00,4825363.00,0.00,0.00,0.00,05/29/2014
2015,X199,3862365.00,3862365.00,0.00,4160352.74,3862365.00,297987.74,0.00,0.00,4980082.10,225000.00,3935352.74,4755082.10,0.8276,4160353.00,4160353.00,0.00,0.00,0.00,05/29/2014
2015,X203,1378286.00,1378286.00,0.00,710381.31,1378286.00,-667904.69,0.00,0.00,824235.80,225000.00,485381.31,599235.80,0.81,710381.00,710381.00,0.00,0.00,90157.00,05/29/2014
2015,X204,2941064.00,2941064.00,0.00,3074908.85,2941064.00,133844.85,0.00,0.00,3446791.50,225000.00,2849908.85,3221791.50,0.8846,3074909.00,3074909.00,0.00,0.00,0.00,05/29/2014
2015,X205,5060292.00,5060292.00,0.00,4995835.74,5060292.00,-64456.26,0.00,0.00,6031094.40,225000.00,4770835.74,5806094.40,0.8217,4995836.00,4924098.00,71738.00,0.00,0.00,05/29/2014
2015,X206,2013631.00,2013631.00,0.00,1812386.71,2013631.00,-201244.29,0.00,0.00,2184736.68,225000.00,1587386.71,1959736.68,0.81,1812387.00,1812387.00,0.00,0.00,0.00,05/29/2014
2015,X207,1887355.00,1887355.00,0.00,1814306.70,1887355.00,-73048.30,0.00,0.00,2187107.10,225000.00,1589306.70,1962107.10,0.81,1814307.00,1792786.00,21521.00,0.00,0.00,05/29/2014
2015,X209,1372203.00,1372203.00,0.00,1333799.41,1372203.00,-38403.59,0.00,0.00,1589011.77,225000.00,1108799.41,1364011.77,0.8129,1333799.00,1333799.00,0.00,0.00,0.00,05/29/2014
2015,X211,3168962.00,3168962.00,0.00,3167371.55,3168962.00,-1590.45,0.00,0.00,3845930.27,225000.00,2942371.55,3620930.27,0.8126,3167371.00,3153023.00,14348.00,0.00,116755.00,05/29/2014
2015,X212,2426886.00,2426886.00,0.00,2539376.16,2426886.00,112490.16,0.00,0.00,3043836.81,225000.00,2314376.16,2818836.81,0.821,2539376.00,2532202.00,7174.00,0.00,72353.00,05/29/2014
2015,X213,2592897.00,2592897.00,0.00,2616485.88,2592897.00,23588.88,0.00,0.00,2936536.71,225000.00,2391485.88,2711536.71,0.882,2616486.00,2573443.00,43043.00,0.00,0.00,05/29/2014
2015,X214,5356803.00,5356803.00,0.00,5303373.14,5356803.00,-53429.86,0.00,0.00,5728579.32,225000.00,5078373.14,5503579.32,0.9227,5303373.00,5138375.00,164998.00,0.00,0.00,05/29/2014
2015,X215,1809615.00,1809615.00,0.00,1770516.14,1809615.00,-39098.86,0.00,0.00,2100780.18,225000.00,1545516.14,1875780.18,0.8239,1770516.00,1770516.00,0.00,0.00,0.00,05/29/2014
2015,X217,2319769.00,2319769.00,0.00,2210965.36,2319769.00,-108803.64,0.00,0.00,2587098.46,225000.00,1985965.36,2362098.46,0.8408,2210965.00,2067489.00,143476.00,0.00,12472.00,05/29/2014
2015,X218,4757394.00,4757394.00,0.00,4950560.86,4757394.00,193166.86,0.00,0.00,5989184.49,225000.00,4725560.86,5764184.49,0.8198,4950561.00,4850128.00,100433.00,0.00,0.00,05/29/2014
2015,X219,2384596.00,2384596.00,0.00,2293894.30,2384596.00,-90701.70,0.00,0.00,2779189.78,225000.00,2068894.30,2554189.78,0.81,2293894.00,2293894.00,0.00,0.00,0.00,05/29/2014
2015,X221,3743508.00,3743508.00,0.00,3611226.13,3743508.00,-132281.87,0.00,0.00,4333565.46,225000.00,3386226.13,4108565.46,0.8242,3611226.00,3611226.00,0.00,0.00,0.00,05/29/2014
2015,X223,2558813.00,2558813.00,0.00,2667520.87,2558813.00,108707.87,0.00,0.00,3186045.43,225000.00,2442520.87,2961045.43,0.8249,2667521.00,2667521.00,0.00,0.00,0.00,05/29/2014
2015,X224,2216734.00,2216734.00,0.00,2181189.31,2216734.00,-35544.69,0.00,0.00,2640047.65,225000.00,1956189.31,2415047.65,0.81,2181189.00,2145320.00,35869.00,0.00,0.00,05/29/2014
2015,X225,3116395.00,3116395.00,0.00,3356471.01,3116395.00,240076.01,0.00,0.00,4041815.72,225000.00,3131471.01,3816815.72,0.8204,3356471.00,3212995.00,143476.00,0.00,0.00,05/29/2014
2015,X226,2591747.00,2591747.00,0.00,2722302.14,2591747.00,130555.14,0.00,0.00,3308088.49,225000.00,2497302.14,3083088.49,0.81,2722302.00,2650564.00,71738.00,0.00,24548.00,05/29/2014
2015,X227,2509119.00,2509119.00,0.00,2545439.41,2509119.00,36320.41,0.00,0.00,2735184.39,225000.00,2320439.41,2510184.39,0.9244,2545439.00,2366094.00,179345.00,0.00,0.00,05/29/2014
2015,X228,1813730.00,1723751.00,89979.00,1742638.31,1813730.00,-71091.69,0.00,0.00,1652658.06,225000.00,1517638.31,1427658.06,1.063,1742638.00,1652659.00,0.00,89979.00,0.00,05/29/2014
2015,X229,2551076.00,1782796.00,768280.00,2575378.71,2551076.00,24302.71,0.00,0.00,1807099.26,225000.00,2350378.71,1582099.26,1.4856,2575378.00,1807098.00,0.00,768280.00,98403.00,05/29/2014
2015,X230,1269846.00,1269846.00,0.00,854150.11,1269846.00,-415695.89,0.00,0.00,1001728.85,225000.00,629150.11,776728.85,0.81,854150.00,854150.00,0.00,0.00,23574.00,05/29/2014
2015,X231,3830482.00,3830482.00,0.00,3682509.14,3830482.00,-147972.86,0.00,0.00,4052230.76,225000.00,3457509.14,3827230.76,0.9034,3682509.00,3567728.00,114781.00,0.00,0.00,05/29/2014
2015,X232,3538645.00,3538645.00,0.00,3556999.46,3538645.00,18354.46,0.00,0.00,4269674.61,225000.00,3331999.46,4044674.61,0.8238,3557000.00,3557000.00,0.00,0.00,0.00,05/29/2014
2015,X236,2259156.00,2259156.00,0.00,2397327.03,2259156.00,138171.03,0.00,0.00,2768483.72,225000.00,2172327.03,2543483.72,0.8541,2397327.00,2375806.00,21521.00,0.00,30171.00,05/29/2014
2015,X237,3083241.00,3083241.00,0.00,3275481.76,3083241.00,192240.76,0.00,0.00,3680932.48,225000.00,3050481.76,3455932.48,0.8827,3275482.00,3232439.00,43043.00,0.00,0.00,05/29/2014
2015,X241,3529583.00,3529583.00,0.00,3488905.72,3529583.00,-40677.28,0.00,0.00,3888259.08,225000.00,3263905.72,3663259.08,0.891,3488906.00,3352604.00,136302.00,0.00,0.00,05/29/2014
2015,X242,3727168.00,3727168.00,0.00,3902515.90,3727168.00,175347.90,0.00,0.00,4494123.84,225000.00,3677515.90,4269123.84,0.8614,3902516.00,3859473.00,43043.00,0.00,0.00,05/29/2014
2015,X243,3656743.00,3656743.00,0.00,3580765.93,3656743.00,-75977.07,0.00,0.00,4130960.51,225000.00,3355765.93,3905960.51,0.8591,3580766.00,3422942.00,157824.00,0.00,19218.00,05/29/2014
2015,X244,4468047.00,4468047.00,0.00,4395605.38,4468047.00,-72441.62,0.00,0.00,5256306.80,225000.00,4170605.38,5031306.80,0.8289,4395606.00,4395606.00,0.00,0.00,0.00,05/29/2014
2015,X246,3807654.00,3807654.00,0.00,3835383.45,3807654.00,27729.45,0.00,0.00,4553157.54,225000.00,3610383.45,4328157.54,0.8342,3835384.00,3835384.00,0.00,0.00,0.00,05/29/2014
2015,X248,2010911.00,2010911.00,0.00,2056768.17,2010911.00,45857.17,0.00,0.00,2476178.73,225000.00,1831768.17,2251178.73,0.8137,2056768.00,2028073.00,28695.00,0.00,0.00,05/29/2014
2015,X249,1703868.00,1703868.00,0.00,1748090.91,1703868.00,44222.91,0.00,0.00,2098759.27,225000.00,1523090.91,1873759.27,0.8129,1748091.00,1748091.00,0.00,0.00,0.00,05/29/2014
2015,X250,2402377.00,2402377.00,0.00,2579912.17,2402377.00,177535.17,0.00,0.00,3029711.24,225000.00,2354912.17,2804711.24,0.8396,2579912.00,2579912.00,0.00,0.00,0.00,05/29/2014
2015,X251,2396437.00,2396437.00,0.00,2295977.78,2396437.00,-100459.22,0.00,0.00,2617287.06,225000.00,2070977.78,2392287.06,0.8657,2295978.00,2295978.00,0.00,0.00,0.00,05/29/2014
2015,X252,2220555.00,2220555.00,0.00,2379590.50,2220555.00,159035.50,0.00,0.00,2690317.29,225000.00,2154590.50,2465317.29,0.874,2379591.00,2379591.00,0.00,0.00,0.00,05/29/2014
